Timestamp,GAD1,GAD2,GAD3,GAD4,GAD5,GAD6,GAD7,GADE,SWL1,SWL2,SWL3,SWL4,SWL5,Game,Platform,Hours,streams,SPIN1,SPIN2,SPIN3,SPIN4,SPIN5,SPIN6,SPIN7,SPIN8,SPIN9,SPIN10,SPIN11,SPIN12,SPIN13,SPIN14,SPIN15,SPIN16,SPIN17,Narcissism,Gender,Age,Work,Degree,GAD_T,SWL_T,SPIN_T
42054.88762,1,2,1,3,0,2,1,1,7,7,6,7,6,4,1,10.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,22,2,-1,10,33,4.0
42054.88769,0,2,2,1,3,1,2,0,7,7,5,7,3,1,1,20.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0,21,2,-1,11,29,17.0
42054.88776,1,0,0,0,0,1,0,0,3,4,3,3,6,5,1,5.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0,18,3,1,2,19,9.0
42054.88782,0,0,0,0,0,0,0,0,4,5,6,6,6,4,1,40.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,18,3,1,0,27,5.0
42054.88786,0,0,0,0,0,1,0,0,7,7,7,4,7,4,1,36.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0,20,2,1,1,32,5.0
42054.88788,0,0,0,0,0,1,0,1,4,5,6,4,7,4,1,16.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0,19,3,1,1,26,21.0
42054.88798,3,2,2,3,0,3,0,1,1,4,2,2,1,4,1,50.0,30.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,0,18,2,1,13,10,58.0
42054.88807,1,1,0,0,0,3,0,1,1,4,2,1,4,4,1,30.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0,20,2,1,5,12,23.0
42054.88809,0,0,0,1,1,0,0,0,5,6,6,5,2,4,1,30.0,20.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,21,1,1,2,24,17.0
42054.88813,0,0,3,0,0,1,0,0,4,5,5,5,3,4,1,20.0,20.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,4.0,4.0,0.0,2.0,2.0,0,19,2,1,4,22,39.0
42054.88818,2,0,1,0,0,1,2,1,5,5,3,2,4,4,1,20.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1,20,1,1,6,19,5.0
42054.88818,1,1,1,0,0,0,0,1,1,3,1,1,1,4,1,55.0,10.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0,19,0,1,3,7,12.0
42054.88821,1,0,1,0,0,1,0,1,6,7,7,6,6,4,1,10.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0,20,2,1,3,32,11.0
42054.88825,0,0,0,0,0,0,0,0,2,6,6,5,2,4,1,25.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0,19,2,1,0,21,18.0
42054.88828,1,0,0,0,0,1,0,0,5,6,5,6,3,4,1,15.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,24,1,-1,2,25,8.0
42054.88828,1,2,3,1,0,0,2,1,5,5,4,3,2,4,1,25.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,3.0,0,26,1,-1,9,19,12.0
42054.88841,1,0,1,1,1,0,1,1,2,5,5,2,3,4,1,20.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,22,2,1,5,17,7.0
42054.88864,1,0,0,0,0,0,0,1,3,5,4,3,5,3,1,30.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,24,1,-1,1,20,5.0
42054.88871,3,3,2,1,0,2,2,1,3,5,2,2,1,5,1,40.0,30.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,4.0,1.0,4.0,1.0,0,20,2,1,13,13,36.0
42054.88872,0,0,0,0,2,1,0,1,3,4,5,3,5,4,1,40.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,21,0,-1,3,20,6.0
42054.88877,1,0,1,2,0,2,0,1,5,2,5,5,1,4,1,22.0,6.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,0.0,4.0,1.0,0,23,2,-1,6,18,41.0
42054.88877,1,1,1,0,0,0,1,0,5,6,6,5,5,4,1,30.0,7.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0,25,1,-1,4,27,21.0
42054.88881,1,0,1,0,0,0,0,0,6,6,6,6,6,9,1,20.0,10.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,4.0,0,22,2,-1,2,30,21.0
42054.88883,0,0,1,0,0,0,0,0,4,7,5,7,1,4,1,35.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,18,2,1,1,24,2.0
42054.88888,0,0,0,1,1,3,0,1,5,6,6,5,6,4,1,20.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0,18,2,1,5,28,9.0
42054.88896,0,0,0,0,1,2,0,1,5,3,3,3,5,4,1,14.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,26,3,2,3,19,8.0
42054.88911,1,1,1,1,0,0,1,1,6,5,6,6,5,1,1,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,30,2,1,5,28,0.0
42054.88917,3,3,3,3,1,2,3,3,2,5,2,2,2,4,1,30.0,4.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,4.0,4.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0,24,1,2,18,13,26.0
42054.88918,3,0,0,0,3,0,1,1,2,6,2,6,6,3,1,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,18,2,1,7,22,14.0
42054.8894,1,0,1,0,0,0,0,1,3,5,3,4,3,3,1,8.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0,24,0,-1,2,18,17.0
42054.88948,1,1,1,0,1,1,1,1,2,6,2,1,1,1,1,45.0,25.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0,19,3,1,6,12,19.0
42054.88957,2,0,0,1,0,0,0,0,5,5,6,5,4,1,1,25.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,29,1,-1,3,25,5.0
42054.88968,0,3,3,1,0,1,3,0,1,2,1,1,1,4,1,35.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0,19,0,1,11,6,21.0
42054.88971,1,1,1,1,0,0,1,1,2,5,4,2,2,4,1,18.0,5.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,2.0,1.0,0,23,1,-1,5,15,23.0
42054.88971,3,0,1,2,0,0,0,2,1,4,3,2,1,8,1,20.0,5.0,0.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,1,22,2,1,6,11,29.0
42054.88971,2,0,2,1,0,2,0,1,7,7,7,7,7,4,1,20.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,27,1,-1,7,35,7.0
42054.88974,1,0,1,0,0,0,0,1,6,6,5,5,6,6,0,35.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,21,2,1,2,28,5.0
42054.88993,1,0,0,0,0,0,0,0,2,5,3,3,2,4,1,40.0,20.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0,25,1,1,1,15,18.0
42054.88994,0,1,1,0,2,0,0,0,3,6,6,2,3,4,1,12.0,10.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,0,21,2,1,4,20,20.0
42054.88994,0,0,1,1,0,0,0,0,3,5,4,5,3,4,1,35.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,24,2,1,2,20,3.0
42054.88995,1,0,2,3,2,0,1,1,5,6,3,6,6,4,1,25.0,25.0,0.0,4.0,1.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0,21,1,-1,9,26,18.0
42054.89007,2,3,3,3,3,3,3,3,2,7,2,2,1,5,1,30.0,10.0,3.0,1.0,2.0,4.0,0.0,4.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,3.0,0.0,5.0,0,18,3,1,20,14,38.0
42054.89007,0,0,0,1,2,2,0,1,6,6,6,6,4,4,1,30.0,15.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0,22,1,1,5,28,19.0
42054.89008,1,1,3,2,1,2,3,2,1,4,2,4,2,4,1,26.0,6.0,1.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,0,18,3,1,13,13,46.0
42054.89009,2,3,3,1,1,1,0,1,3,4,3,4,2,4,1,17.0,25.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,18,2,1,11,16,8.0
42054.89014,1,3,3,1,1,2,1,2,5,5,6,6,5,4,1,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,1.0,0,19,2,1,12,27,62.0
42054.89016,3,2,3,2,0,0,1,2,5,6,6,6,7,4,1,15.0,6.0,0.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0,1.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0,21,2,1,11,30,31.0
42054.89036,1,0,1,1,0,2,0,0,4,5,5,3,4,4,1,20.0,10.0,0.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0,18,1,1,5,21,34.0
42054.89048,2,3,3,2,1,2,3,1,2,6,2,3,4,2,1,7.0,6.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,0,27,1,-1,16,17,47.0
42054.89062,1,1,0,1,0,1,0,0,3,6,4,3,2,4,1,35.0,3.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,0,18,3,1,4,18,24.0
42054.89067,1,2,1,1,0,1,0,0,1,3,5,2,1,4,1,10.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0,26,1,1,6,12,14.0
42054.89076,1,1,1,1,1,1,1,1,3,5,5,3,3,4,1,20.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,18,2,1,7,19,3.0
42054.89091,0,0,1,0,0,2,1,1,3,6,7,4,1,4,1,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,0,18,3,1,4,21,15.0
42054.89095,2,2,3,1,0,0,2,1,2,5,5,3,2,4,1,10.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0,20,0,-1,10,17,32.0
42054.89101,0,0,0,0,0,0,0,0,2,5,5,2,3,4,1,10.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0,27,0,-1,0,17,11.0
42054.89107,0,0,0,0,1,1,0,0,2,6,5,3,2,5,1,25.0,10.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0,18,2,1,2,18,9.0
42054.8911,0,1,1,1,0,2,0,1,6,7,7,7,6,4,1,35.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0,23,1,1,5,33,10.0
42054.89122,1,0,0,0,0,1,0,0,4,4,3,1,2,4,1,35.0,15.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0,20,2,1,2,14,12.0
42054.89141,0,0,1,1,0,1,0,0,5,7,6,4,3,1,1,40.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,0,21,2,1,3,25,11.0
42054.89138,1,0,1,1,0,0,0,1,2,2,2,3,1,4,1,10.0,5.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,4.0,0.0,3.0,3.0,0,19,2,1,3,10,28.0
42054.89143,1,1,1,1,3,1,0,0,5,6,6,6,2,4,1,35.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0,19,1,1,8,25,13.0
42054.89144,0,0,0,0,0,0,0,0,6,7,5,4,1,4,1,21.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0,18,3,1,0,23,12.0
42054.89157,0,0,1,2,1,1,0,0,2,5,3,2,2,4,1,10.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1,25,1,-1,5,14,40.0
42054.89157,1,2,2,1,0,2,3,0,5,6,4,2,4,4,1,80.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0,21,2,1,11,21,18.0
42054.89158,3,2,2,3,0,3,1,2,2,2,1,3,1,4,1,30.0,4.0,1.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0,22,2,-1,14,9,33.0
42054.8916,1,0,1,1,0,0,0,1,5,7,7,7,7,4,1,21.0,4.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,18,2,1,3,33,15.0
42054.89176,1,0,1,0,0,2,0,1,7,7,6,6,6,4,1,20.0,15.0,1.0,4.0,0.0,3.0,0.0,4.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,21,2,1,4,32,25.0
42054.89167,1,0,3,0,1,0,0,0,5,6,5,5,3,4,1,12.0,30.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,0.0,3.0,4.0,4.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,0,18,3,1,5,24,44.0
42054.89195,0,0,1,0,1,2,2,0,3,4,7,5,6,4,1,60.0,6.0,3.0,4.0,0.0,1.0,1.0,4.0,4.0,0.0,1.0,0.0,4.0,0.0,4.0,4.0,1.0,1.0,4.0,2.0,0,19,2,1,6,25,36.0
42054.89199,1,1,1,0,0,0,0,0,6,6,7,6,7,4,1,20.0,10.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,27,1,-1,3,32,11.0
42054.89218,1,0,1,0,1,1,0,0,6,6,5,6,5,4,1,20.0,5.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,19,2,1,4,28,19.0
42054.89208,0,0,0,0,0,0,0,0,3,4,7,4,6,4,1,15.0,4.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,0,20,0,1,0,24,18.0
42054.89223,1,0,2,1,0,1,1,0,3,4,2,2,2,5,1,14.0,20.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0,20,0,1,6,13,31.0
42054.89244,1,0,1,0,0,2,1,1,2,2,3,2,3,1,1,20.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,0,25,2,-1,5,12,12.0
42054.89253,3,3,3,1,0,2,0,2,3,2,3,2,2,4,1,25.0,30.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,1.0,3.0,4.0,4.0,2.0,2.0,1.0,0,20,0,1,12,12,52.0
42054.89264,2,2,2,2,0,1,2,1,2,5,4,1,2,4,1,25.0,10.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,0,21,2,1,11,14,41.0
42054.89271,0,0,0,0,0,1,0,1,2,4,3,3,4,4,1,15.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0,18,3,1,1,16,16.0
42054.89293,0,0,0,0,0,2,0,0,5,7,6,4,7,4,1,5.0,0.0,3.0,3.0,4.0,3.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,4.0,4.0,1.0,3.0,0,20,2,1,2,29,35.0
42054.89298,2,1,2,2,3,2,1,0,5,6,5,4,2,1,1,14.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0,18,2,-1,13,22,26.0
42054.89302,1,0,1,0,0,0,0,0,5,6,6,5,2,4,1,25.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,0,20,2,-1,2,24,19.0
42054.89304,1,0,0,0,0,0,0,0,6,6,7,7,7,4,1,7.0,10.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0,18,2,1,1,33,16.0
42054.89304,2,1,3,1,0,2,2,1,3,5,3,2,2,4,1,8.0,12.0,1.0,2.0,0.0,2.0,3.0,0.0,3.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0,21,2,1,11,15,25.0
42054.89307,2,0,0,1,0,1,0,1,2,4,3,2,3,4,1,10.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1,25,1,-1,4,14,11.0
42054.89312,1,1,1,0,0,1,1,1,2,6,3,2,1,4,1,36.0,15.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,4.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0,18,1,1,5,14,25.0
42054.89316,0,0,0,0,0,2,0,0,5,5,5,5,3,4,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,25,3,1,2,23,6.0
42054.89322,2,2,2,1,1,3,2,2,3,3,2,4,3,4,1,20.0,5.0,1.0,1.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,0.0,3.0,3.0,2.0,1.0,2.0,1,24,2,1,13,15,40.0
42054.8933,1,0,1,0,0,0,0,1,4,6,5,5,2,3,1,20.0,6.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0,29,2,2,2,22,18.0
42054.89335,1,1,1,1,1,1,0,1,2,1,2,1,2,4,1,13.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,4.0,0,18,2,1,6,8,17.0
42054.89339,0,0,1,0,0,1,0,0,6,5,6,6,2,4,1,4.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0,18,2,1,2,25,12.0
42054.89351,1,1,3,1,0,1,0,1,2,2,2,2,2,4,1,4.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,4.0,3.0,0,20,2,1,7,10,31.0
42054.89358,1,0,1,0,0,1,0,0,5,5,4,4,3,4,1,30.0,12.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,0,23,2,1,3,21,12.0
42054.89358,0,0,0,1,1,1,2,1,5,5,5,5,3,4,1,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,24,1,-1,5,23,0.0
42054.8936,1,0,1,1,1,1,0,0,3,5,5,5,6,4,1,12.0,18.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,24,2,1,5,24,11.0
42054.89406,1,1,1,1,1,0,0,1,2,2,2,2,2,4,1,50.0,30.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0,19,2,1,5,10,13.0
42054.8941,2,1,3,1,1,1,0,1,3,5,4,5,2,4,1,20.0,5.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,0,23,2,-1,9,19,29.0
42054.8941,2,0,1,0,0,0,0,1,5,4,5,4,6,4,1,20.0,15.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0,23,2,-1,3,24,11.0
42054.89484,0,0,1,0,0,0,0,0,2,6,3,1,1,4,1,20.0,5.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0,21,2,-1,1,13,10.0
42054.89487,2,2,2,3,3,1,3,1,2,2,1,4,1,1,1,10.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,27,1,1,16,10,9.0
42054.89492,0,0,1,1,0,2,0,1,5,6,6,7,6,4,1,12.0,20.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0,22,2,-1,4,30,37.0
42054.89496,0,0,0,0,0,1,0,0,6,6,6,6,6,4,1,12.0,5.0,1.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0,18,2,1,1,30,22.0
42054.89502,3,1,1,0,0,0,1,1,3,4,3,3,3,4,1,40.0,24.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0,24,2,-1,6,16,29.0
42054.89502,1,0,1,2,3,3,0,0,6,7,3,5,6,4,1,13.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,3.0,2.0,3.0,4.0,0.0,0.0,5.0,0,18,3,1,10,27,30.0
42054.89506,1,0,1,3,0,2,0,2,6,5,6,2,2,4,1,21.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0,18,2,1,7,21,9.0
42054.89509,1,1,1,2,1,1,1,1,2,6,2,1,1,1,1,18.0,0.0,1.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,0,18,2,1,8,12,41.0
